"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic","negLog10Padj","Regulation"
"FXYD1",-4.84602386023745,0.238813327530128,-27.2829334948972,2.21725535883902e-94,5.98950691012699e-92,204.741470524611,91.2226089297018,"Down"
"CXCL2",-4.91241543742289,-1.33251517053815,-27.2293584089473,3.73611005737245e-94,9.961342789332e-92,204.221216271627,91.0016821147199,"Down"
"CMTM5",-2.95858869330494,-0.647102849260464,-27.2054412095519,4.71652988137217e-94,1.24141485210988e-91,203.988866217925,90.9060830630824,"Down"
"PPAP2B",-1.98016654051586,0.178493454081315,-27.199614642814,4.99207295374007e-94,1.29730706000359e-91,203.932253501388,90.8869572184556,"Down"
"LOXL4",-3.09831651704299,-0.0850276743094736,-27.165581220982,6.95572513227096e-94,1.78501296206904e-91,203.601504186795,90.7483586258629,"Down"
"MYOC",-5.79585134659459,0.875316842610035,-27.1478947960059,8.26472496909597e-94,2.09475066192025e-91,203.429573791883,90.6788676636746,"Down"
"HSD17B13",-4.67409605409893,0.0385570202737977,-27.1370088821866,9.19024979856942e-94,2.30092473615403e-91,203.323735390039,90.6380975869844,"Down"
"LMOD1",-2.74673097459265,1.44757476485373,-27.1090308957398,1.20734312757541e-93,2.98635595290641e-91,203.051663189286,90.5248584286372,"Down"
"USP44",-2.85378490289373,-0.269359244205233,-27.1056605162728,1.24769553331823e-93,3.03598160923324e-91,203.018882469508,90.5177008635515,"Down"
"TDRD10",-2.80029639734607,-0.0471396327342269,-27.104900317484,1.25698215676973e-93,3.03598160923324e-91,203.011488522509,90.5177008635515,"Down"
"S100B",-5.00250339729003,-0.196060785264438,-27.0727412595176,1.72024631345061e-93,4.10658800176058e-91,202.698644460325,90.3865188660622,"Down"
"PALMD",-2.93942394824854,1.48415617669612,-27.0374248273764,2.42819213355255e-93,5.72997523009585e-91,202.354963280794,90.2418472554246,"Down"
"C20orf103",3.77396370944115,1.55956690899318,26.8996668686433,9.32630690194165e-93,2.17578500791889e-90,201.013158814927,89.6623840200434,"Up"
"CD300LG",-6.12103705040241,3.07507327483234,-26.8754648584275,1.18160035574074e-92,2.71672116399115e-90,200.777225014985,89.5659549339613,"Down"
"FBXW7",-1.14616170861978,0.182501412766228,-26.8746576045528,1.19096397836923e-92,2.71672116399115e-90,200.769354463853,89.5659549339613,"Down"
"UBE2T",2.54549719239848,-0.508311018547553,26.8672152404219,1.28086704386628e-92,2.88969235281042e-90,200.696789919915,89.5391483913572,"Up"
"C3orf64",-1.53681133016089,0.362044011584765,-26.8413357349162,1.64977652609814e-92,3.68151218269509e-90,200.444416055851,89.4339737580371,"Down"
"ARHGAP20",-2.95699791116407,0.979537402426143,-26.8177248302874,2.0784324538375e-92,4.58819551368643e-90,200.214106473159,89.3383580840781,"Down"
"NAALAD2",-3.13901467171274,0.376067051626339,-26.8010453734337,2.44688235432713e-92,5.34409518450384e-90,200.051375037341,89.2721258151776,"Down"
"TNXB",-4.24419549375248,1.16271908568622,-26.7732311102745,3.2124250170038e-92,6.9422195367461e-90,199.779945885739,89.1585016565693,"Down"
"IGFBP6",-3.16640356158005,0.179969798993665,-26.7637035523833,3.52643599484198e-92,7.54143030980268e-90,199.686952128826,89.1225462779041,"Down"
"MYOM1",-3.75330863697542,0.3993672965509,-26.7556848106855,3.81441430124137e-92,8.07318820664796e-90,199.608678134877,89.0929549228844,"Down"
"GPR146",-2.73748781024345,0.420649270989779,-26.6919227079252,7.122174326148e-92,1.49202284607978e-89,198.986043374083,88.8262245268296,"Down"
"LOC283867",3.46842400105662,1.70545294744948,26.6460514064549,1.11638673291908e-91,2.31509289159886e-89,198.537861322527,88.6354315785124,"Up"
"ADRA1A",-3.80066485654004,0.282936951062312,-26.6292347511902,1.31643478105359e-91,2.70264060550302e-89,198.373503175716,88.568211702516,"Down"
"PPM1F",-1.36745334741523,-0.277120632071559,-26.60470304224,1.67435272439381e-91,3.40341202295097e-89,198.133691490602,88.4680854712797,"Down"
"KLF11",-1.52045099748037,0.293573034419834,-26.5527631148934,2.78659644815914e-91,5.6087083412458e-89,197.625752506989,88.2511371431748,"Down"
"MASP1",-4.26175770697787,-2.18380830866884,-26.4805464254666,5.66051894088469e-91,1.12825683355692e-88,196.919079128975,87.9475920273916,"Down"
"GNAI1",-2.71984540280552,-0.840000397160591,-26.4685493635696,6.36807566111554e-91,1.2570826281029e-88,196.801632913768,87.9006361751782,"Down"
"MAMDC2",-3.2845943789226,1.95246943136386,-26.4644034121069,6.63264500151777e-91,1.29684001791581e-88,196.76104251522,87.8871135964848,"Down"
"TPX2",2.83734649416383,-0.670916624171723,26.4147718695637,1.07987700745781e-90,2.09149763802914e-88,196.2750012445,87.6795426215407,"Up"
"EPHB1",-3.38716183183673,0.0239286545817127,-26.4119159442496,1.11060209243466e-90,2.13090289324146e-88,196.247025897287,87.6714363409429,"Down"
"TNS1",-2.57352483424123,0.682266047013458,-26.3523430398913,1.99430455742291e-90,3.79102523739745e-88,195.663296388936,87.4212433244034,"Down"
"PLAGL1",-2.41948917737489,0.221955017397364,-26.328350527606,2.52478104154854e-90,4.75539034706345e-88,195.428106982627,87.3228138281235,"Down"
"LDB2",-2.06820919145389,0.815381966746754,-26.3099427614223,3.02572212339679e-90,5.64709774484874e-88,195.24762505753,87.2481746950538,"Down"
"LOC158376",-2.64457686440311,0.434174895076253,-26.2566406722867,5.11117162725133e-90,9.45336518085314e-88,194.724832267728,87.0244135651079,"Down"
"CX3CL1",-3.29918736724901,0.163999712506704,-26.2556216195366,5.16267417912156e-90,9.4633661515505e-88,194.71483462927,87.0239543560917,"Down"
"KANK1",-2.07220879539859,-0.0663195520169109,-26.2310787767606,6.57287578822991e-90,1.19416937993239e-87,194.474021705559,86.922934068891,"Down"
"C1QTNF6",2.34092936396154,0.662794912966561,26.2260987536765,6.90303313822227e-90,1.24315149410266e-87,194.425150981943,86.9054759437286,"Up"
"FMO2",-4.32419146863984,2.3249022375638,-26.2076585974841,8.27678709775825e-90,1.47758642710415e-87,194.244170600144,86.830447106916,"Down"
"VIT",-4.60146362436188,2.83393878670083,-26.2027398060359,8.68739087007925e-90,1.53751840140282e-87,194.195889781379,86.813179677777,"Down"
"PAFAH1B3",2.44240324766924,0.0484435550780425,26.2000773602552,8.91808475644994e-90,1.56485709444374e-87,194.169755354548,86.8055253168577,"Up"
"DENND2A",-2.53755097400682,-0.520219643936709,-26.1872115108233,1.01222849450666e-89,1.76110601628997e-87,194.043455339802,86.7542144992832,"Down"
"SPTBN1",-1.84001568385778,-0.0665655957435041,-26.1741081304184,1.15161700643856e-89,1.9867812724524e-87,193.914807361137,86.7018499423495,"Down"
"GJB2",4.31833531655271,0.0741416897929645,26.151487716592,1.4389596766302e-89,2.46182018010149e-87,193.692683478025,86.6087436726239,"Up"
"NPR1",-3.4603089860916,0.891308963994177,-26.1279472825332,1.81445460489378e-89,3.07857463127845e-87,193.461473799984,86.5116503137114,"Down"
"NUF2",3.25876731209405,-0.545348232748901,26.0724788667291,3.13407629632873e-89,5.27398248882204e-87,192.916466333033,86.277861316526,"Up"
"TPRN",2.118829821625,-0.0542985365004861,26.0554799086463,3.70576209454503e-89,6.18530860170809e-87,192.749384226266,86.2086386273727,"Up"
"GPIHBP1",-3.79149881182836,1.33456349847222,-26.0293391147938,4.79514954070046e-89,7.93906613472422e-87,192.492394383473,86.1002305802415,"Down"
"LIMS2",-2.16306550783115,0.24231196821053,-25.9486116079287,1.06321284734759e-88,1.74622078048368e-86,191.698359518854,85.7579008478675,"Down"
"MPL",-1.55281603297742,0.168350282518511,-25.9322108471682,1.24999823678263e-88,2.03670347628154e-86,191.536967586778,85.6910721953438,"Down"
"CCDC82",-1.85219216980361,-0.86547141012891,-25.9162274256281,1.46359316994528e-88,2.36595021881706e-86,191.379658459592,85.6259943974598,"Down"
"NUAK2",2.1934920495183,-0.930074109333825,25.8387263126834,3.14604033349798e-88,5.04595375364949e-86,190.616556023613,85.297056734125,"Up"
"ANKRD53",-2.97573131784499,0.140630746015724,-25.8228023291979,3.68196710415992e-88,5.85975074793823e-86,190.459694500352,85.2321208568654,"Down"
"CCDC64",3.08455178079086,-0.281705909616329,25.7405072459681,8.3041432098349e-88,1.311415846907e-85,189.648664662077,84.8822595727034,"Up"
"AQP7P1",-5.20263472393355,1.22419740660279,-25.7303022250613,9.18573587444055e-88,1.43956608780355e-85,189.548049661671,84.8417683926757,"Down"
"CAPN11",-3.208992917912,1.90756773550397,-25.7126679539859,1.09356102982692e-87,1.70081878351111e-85,189.374164686671,84.7693419565307,"Down"
"CEP68",-1.14242561755388,0.534306175684678,-25.6931030703038,1.32701933016141e-87,2.04839901114389e-85,189.181209651228,84.6885854424914,"Down"
"SLC17A7",-3.20001869975737,0.291444047936763,-25.6542852958253,1.94827375820116e-87,2.98492986984103e-85,188.798274050258,84.5250658680518,"Down"
"CNTNAP3",-3.91552856597821,0.0848295804955829,-25.5634242504143,4.78900632827357e-87,7.28283703107085e-85,187.901403926547,84.1376994081974,"Down"
"ADRB2",-3.01076386493132,0.226287884810944,-25.5422241042053,5.90781697627277e-87,8.91819724432941e-85,187.692035517591,84.0497229265618,"Down"
"ADH4",-3.40760324766791,0.159553649675772,-25.5342760685247,6.39169317795074e-87,9.57820882798019e-85,187.613531990059,84.0187156985264,"Down"
"NMT2",-2.15914168280443,0.111303121211176,-25.5291927189537,6.72176747680087e-87,9.99984683324071e-85,187.56332030251,84.0000066519988,"Down"
"CFL2",-1.85612422402154,-0.464602171146552,-25.519547776454,7.39565857194183e-87,1.09232280922278e-84,187.468044360254,83.9616489975776,"Down"
"SCN4B",-2.62420817637794,1.2434672295734,-25.5043270176611,8.59934014794082e-87,1.26103180883732e-84,187.317671859504,83.8992739584481,"Down"
"H2AFY",1.0842088892795,0.0579788613150058,25.5024287444159,8.76260412250045e-87,1.27586001868748e-84,187.298916551347,83.8941969717328,"Up"
"LRRC2",-3.4412898668069,-0.606146031600174,-25.4950409333957,9.42808425644255e-87,1.36308851961102e-84,187.225920506031,83.8654759399611,"Down"
"NIPSNAP3B",-2.71225749280958,0.431653360570541,-25.4479526239879,1.50347693848434e-86,2.15848822007577e-84,186.760546145109,83.6658503171583,"Down"
"HEPACAM",-5.04496700991479,0.991103968730493,-25.4198978580211,1.98558180750096e-86,2.83083295194408e-84,186.483187677308,83.5480857576887,"Down"
"CLEC4GP1",-2.65482132547085,-0.103415834973172,-25.4141825926519,2.10135184600037e-86,2.9752243723026e-84,186.426676245504,83.5264802770015,"Down"
"HAGHL",3.59252532418001,-0.428100003117813,25.3818848053549,2.89469156915302e-86,4.07041218593914e-84,186.107268243951,83.3903616101814,"Up"
"GPRASP1",-2.23484714545311,0.230155879485959,-25.3808933415289,2.92329781445327e-86,4.0826737503895e-84,186.097461748971,83.3890553234977,"Down"
"CLEC3B",-3.51316812181008,0.842984926733022,-25.3779860471499,3.00882237380135e-86,4.17372454960418e-84,186.06870542156,83.3794762161556,"Down"
"IQGAP3",3.37912328228435,-0.579982458659994,25.3196304768602,5.36830184810684e-86,7.39672731151903e-84,185.491349184925,83.1309603917463,"Up"
"KLF15",-3.8098293551603,-1.24063008773527,-25.2989537605848,6.59111239900689e-86,9.02103583677409e-84,185.286707703855,83.0447435919074,"Down"
"SCARA5",-6.34665233526987,1.71954471179171,-25.2943109280725,6.9019638752918e-86,9.38392836819474e-84,185.240751602669,83.0276153160477,"Down"
"PKMYT1",3.84743142932526,-1.07322631162951,25.2901878558445,7.19029616865317e-86,9.71163028568747e-84,185.199938677807,83.0127078592118,"Up"
"GLRA4",-2.67439802265164,0.68509818505042,-25.2815893162764,7.83098070687944e-86,1.05078453537408e-83,185.11481986302,82.9784863274459,"Down"
"SLC35A2",1.14589268908051,-0.0388262434776675,25.2792711735707,8.01328203594295e-86,1.06826415712928e-83,185.091870971895,82.9713213430019,"Up"
"KIAA0101",3.16558651059344,-0.724513295993977,25.2749965816453,8.36065155847533e-86,1.10738178384193e-83,185.049552627383,82.9557026248028,"Up"
"SLC24A2",3.97474591914584,1.46940921875109,25.2676848646603,8.99012679690033e-86,1.18312373807925e-83,184.977163176045,82.9269698319107,"Up"
"SLC25A27",-3.21069901425804,-0.712448036378936,-25.2414620763197,1.16639632314292e-85,1.52523035121809e-83,184.717507350178,82.8166645610987,"Down"
"B3GALT1",-2.98448827377718,0.0832953102756636,-25.2148328878552,1.519515488136e-85,1.97440841591342e-83,184.453766980498,82.7045630064632,"Down"
"SPC25",2.73621654638452,-0.557429358643096,25.2084143962697,1.61954782026342e-85,2.09115199685585e-83,184.390187980799,82.6796143990347,"Up"
"LOC283392",-5.32299777034513,0.984169180750382,-25.2063228213299,1.65354844188337e-85,2.1217093444916e-83,184.369468918619,82.673314110882,"Down"
"KCNB1",-3.92059910813952,0.890551822236147,-25.1887985075867,1.96799476565093e-85,2.50949891545426e-83,184.195859051403,82.6004129876736,"Down"
"SPHKAP",-4.48687834007975,0.843605815726922,-25.1858046789034,2.02741039073447e-85,2.56930464949251e-83,184.16619716962,82.5901843971937,"Down"
"GPR17",-2.65819083788062,-0.687405317239915,-25.1844098312696,2.05570243097914e-85,2.58917612932526e-83,184.152377211606,82.5868384055743,"Down"
"CDK1",2.52208526374723,-0.404974264327916,25.1031812851732,4.60865262826146e-85,5.76924624745169e-83,183.347290991047,82.2388809237517,"Up"
"RAG1AP1",1.75188969371589,0.443866803826852,25.0952125168493,4.9886526798659e-85,6.20709330409981e-83,183.268279511037,82.2071117263157,"Up"
"LTBP4",-2.00561776975944,-0.6582777323047,-25.0693118211545,6.45414847422243e-85,7.98214868528834e-83,183.01143348318,82.0978801867751,"Down"
"APOB",-5.00417675291958,0.205221443566639,-25.0637833731446,6.81894941378131e-85,8.38281625538504e-83,182.956602949189,82.076610053124,"Down"
"LASS2",1.42120254356868,0.750724628752251,25.0553297377812,7.41707421186551e-85,9.0638412839047e-83,182.872755774684,82.042687707969,"Up"
"SLC2A4",-4.29529313207765,0.261784936349505,-25.0181366447173,1.07378549378298e-84,1.30442699333518e-82,182.503785960355,81.8845802226419,"Down"
"GPAM",-3.48965901249491,1.24327130798629,-25.0155138168211,1.10217560666857e-84,1.33103912970034e-82,182.477762136982,81.8758091770098,"Down"
"PRCD",-2.16524720413085,-0.520186007528064,-24.9964993549494,1.33174130779527e-84,1.59886836544075e-82,182.28908260862,81.7961872901724,"Down"
"C10orf108",-2.45069499207886,-1.01386998126672,-24.9893345398952,1.43016212753652e-84,1.70704816734446e-82,182.217978716692,81.7677542243353,"Down"
"APCDD1",-2.55912720178613,0.09903729186005,-24.9623544528688,1.87070912561021e-84,2.21998025137442e-82,181.950189108889,81.6536508889535,"Down"
"EBF1",-2.76346067300135,1.58797639783315,-24.9316883718561,2.53858420560192e-84,2.99523757132227e-82,181.645741218678,81.5235687252538,"Down"
"MAML2",-2.49417929061619,0.166034464377325,-24.862902176901,5.03630087126792e-84,5.90830039355031e-82,180.962561700687,81.2285374321237,"Down"
"KCNAB1",-2.06668882826096,0.452312779157587,-24.8431972166319,6.12875383918658e-84,7.14905206355117e-82,180.7667821557,81.1457515401376,"Down"
"OCA2",-2.6926033386123,-1.40462720364564,-24.8165372108349,7.99370176904989e-84,9.27179080896012e-82,180.501850163581,81.032836375528,"Down"
"PEAR1",-2.22845305697488,0.619701545310559,-24.8045949926502,9.00405304852511e-84,1.03850117464169e-81,180.38315648778,80.983593007901,"Down"
"PPP1R14A",-3.05514757084946,-1.14666267605752,-24.7822028602706,1.12556999124002e-83,1.29094703464568e-81,180.160570053643,80.8890915757297,"Down"
"FAM126A",-2.30832283048975,0.0332876732698848,-24.7794565639094,1.15681070155941e-83,1.3194068723897e-81,180.133268021773,80.8796212581416,"Down"
"PHYHIP",-2.75980097400678,-0.526088581159585,-24.776746039096,1.18849532724848e-83,1.34805574963598e-81,180.106321012984,80.8702921469263,"Down"
"ANGPT4",-2.81703209528969,0.709142737089249,-24.76755945816,1.30248450479476e-83,1.46923114744157e-81,180.014987110168,80.8329098732626,"Down"
"BOC",-2.39046514404876,0.790567220051256,-24.7542572968259,1.4872092265887e-83,1.66843745474678e-81,179.882723662198,80.7776900692414,"Down"
"CXCL3",-3.11694124567334,-2.1129189041494,-24.7507187934586,1.54061858720273e-83,1.71896193452565e-81,179.84753791354,80.7647337404209,"Down"
"EGFR",-3.5295606436659,-1.23410606711614,-24.7412008243191,1.69400119080859e-83,1.87988348363786e-81,179.75288927815,80.7258690677476,"Down"
"POLR3K",1.51857650941751,0.354346549075661,24.7378845558944,1.7509587058865e-83,1.93264420601344e-81,179.719909918925,80.713848090921,"Up"
"C1QTNF9",-2.99575807369645,1.190952916481,-24.7346033568441,1.80920005741658e-83,1.98625011651136e-81,179.687278447531,80.7019660643093,"Down"
"LPL",-4.64149191750427,1.93458793106416,-24.730234976216,1.88975883277595e-83,2.06365685302608e-81,179.643833634943,80.6853625159725,"Down"
"MATN2",-3.38450756028866,0.0414533884605619,-24.7288560358413,1.91592638242156e-83,2.08116236143463e-81,179.630119355703,80.681694037076,"Down"
"HSPB6",-4.44407625711228,0.876880231981411,-24.6987994227334,2.58568527875159e-83,2.79390098804054e-81,179.331152956939,80.5537889887406,"Down"
"SCN3A",-3.5010520037548,0.180578050955457,-24.6894284561643,2.83905923132474e-83,3.05161706906267e-81,179.237927320111,80.5154699645661,"Down"
"STAB2",-4.00192493692293,0.93975681441509,-24.6745285932694,3.29407037969488e-83,3.52225337995499e-81,179.089683919098,80.4531794054505,"Down"
"RNF150",-3.14979592794908,0.821831667057479,-24.6602474347396,3.79854894329938e-83,4.03241866468244e-81,178.947579663215,80.3944343837247,"Down"
"USHBP1",-2.31693022941914,0.352932100302388,-24.6599334512126,3.81046868460007e-83,4.03241866468244e-81,178.944455197598,80.3944343837247,"Down"
"HOXA5",-3.06104697529616,0.218538993497432,-24.6588926806741,3.85024774624389e-83,4.05361980668651e-81,178.934098382632,80.3921569866744,"Down"
"MAB21L1",-2.79285072463725,2.75392288620103,-24.6552863449544,3.99132748659397e-83,4.1807119030497e-81,178.898210700554,80.3787497590764,"Down"
"LHFP",-1.98022608989246,0.911811052991386,-24.6525218161773,4.10296899049251e-83,4.27357735796987e-81,178.870699384116,80.3692084302715,"Down"
"AQP1",-2.28246026814807,0.584068327164522,-24.6520673517436,4.12161868912827e-83,4.27357735796987e-81,178.866176705631,80.3692084302715,"Down"
"GIPC2",-3.08067207944433,-0.0607125703582296,-24.6264434492908,5.3226649820362e-83,5.49117146136699e-81,178.611149780122,80.2603349952702,"Down"
"CENPF",2.68532414774442,0.174123482505602,24.6213006922102,5.60301797511524e-83,5.7514979514558e-81,178.559959239879,80.2402190305578,"Up"
"GLYAT",-5.69769833656131,1.84526211917059,-24.6044658279239,6.62833258545817e-83,6.77013273529633e-81,178.392371963918,80.169402816449,"Down"
"CDCA8",2.19465445050906,-0.601339760723316,24.5841777182574,8.11651962088967e-83,8.24911622855767e-81,178.190378845762,80.0835925772222,"Up"
"GYPC",-2.14518460071848,0.196287561037235,-24.5738912840946,8.99446397621937e-83,9.08091086384759e-81,178.087952410271,80.0418705872385,"Down"
"TGFBR2",-2.19212822860036,0.609526376702755,-24.573569517986,9.02340874926891e-83,9.08091086384759e-81,178.084748313724,80.0418705872385,"Down"
"CCDC50",-1.29442552954438,0.0497799752113284,-24.5715384732921,9.20827690928111e-83,9.22175243646542e-81,178.064523301861,80.0351865408588,"Down"
"ADAMTS14",3.61813316317457,-0.145423867552926,24.5619273638644,1.01358315231407e-82,1.01013893771883e-80,177.968812126315,79.9956188878661,"Up"
"HMMR",2.95819550255418,-0.540056884610647,24.5297513060211,1.39772494377667e-82,1.38624604327223e-80,177.648338020246,79.858159680437,"Up"
"CDC25C",3.33375286334425,-0.51876398148546,24.5281730271042,1.41993457165532e-82,1.40150272865787e-80,177.632616263809,79.8534060523526,"Up"
"MAP1LC3C",-3.67740834066769,1.02746730809711,-24.5212737155449,1.52124344831494e-82,1.49431234420601e-80,177.5638876793,79.825558615916,"Down"
"NUSAP1",2.7051300680611,-0.584390638806058,24.5114943839229,1.6773583878794e-82,1.63981750967448e-80,177.466462999627,79.7852044805811,"Up"
"FLJ42875",-2.32564079387263,-1.03391847288234,-24.4867867711032,2.14700419770334e-82,2.08900455823931e-80,177.220285296452,79.6800606123816,"Down"
"ALDH1L1",-5.55421228363575,-1.53370027737109,-24.4774661889359,2.35657065334163e-82,2.28209412797659e-80,177.127406160206,79.6416664465007,"Down"
"BGN",2.47894415889168,0.719544749973781,24.4685504246953,2.57616693651997e-82,2.48303789703075e-80,177.038554758166,79.6050166520339,"Up"
"ID4",-3.40146461890327,-0.306745239890454,-24.4592050404405,2.82836132467754e-82,2.71337654185187e-80,176.945415355818,79.5664899339563,"Down"
"RGMA",-2.74435676230513,-0.0867914059574921,-24.45464262382,2.96031394702193e-82,2.82675559685397e-80,176.899942264399,79.5487117392735,"Down"
"TNMD",-4.88355616675325,2.22240740237851,-24.451991071148,3.03981382725285e-82,2.88923045710652e-80,176.873513804885,79.5392178156297,"Down"
"TTYH1",-4.18640748987852,0.130790023929637,-24.4310973004944,3.7458100297467e-82,3.54384700049308e-80,176.665243340668,79.4505250362985,"Down"
"SIK2",-2.20076766414468,0.183083510112421,-24.4181230415311,4.26455386001714e-82,4.01611425441063e-80,176.535898296558,79.3961939404461,"Down"
"MATN3",3.10342291849957,2.48165757179572,24.3882617133425,5.74828017618721e-82,5.38868456699193e-80,176.238151301864,79.2685172375998,"Up"
"CCL11",3.3270671184667,-0.109386080120441,24.3733729144841,6.67112787151063e-82,6.22537523645969e-80,176.089669958079,79.2058344662061,"Up"
"BUB1",2.95335931174359,-0.689259399294952,24.3720940622885,6.75699500966307e-82,6.27697319223452e-80,176.07691558168,79.2022497261349,"Up"
"LRRTM2",-2.62723495570025,0.280526095553772,-24.3524485084938,8.22404049550092e-82,7.6053851969655e-80,175.880969054653,79.1188787849404,"Down"
"FHL1",-4.02118126796808,0.338130700060234,-24.3423954076332,9.09402972264418e-82,8.37221660116076e-80,175.780687260325,79.0771595443716,"Down"
"LDHB",-2.22045532476369,-1.40042094129335,-24.3345296379853,9.83847829387949e-82,9.01714104345295e-80,175.702219250839,79.044931137166,"Down"
"CDC14B",-1.98785456199005,-0.569853902536795,-24.3229539437406,1.10463888573566e-81,1.00792161440681e-79,175.586733007629,78.9965732414562,"Down"
"PTCHD1",-4.30923841753283,0.659144570480903,-24.3055359346191,1.31493345343239e-81,1.19449485836137e-79,175.412941306802,78.9228157153072,"Down"
"ASF1B",2.58956939506201,-0.505015057832472,24.282940832819,1.64853054508549e-81,1.49093973967423e-79,175.187460325474,78.8265399093678,"Up"
"CKS2",2.0480583142662,-0.634447932669508,24.2738922193867,1.80478246744474e-81,1.62509579195792e-79,175.097151753357,78.7891210342589,"Up"
"EPHB6",-2.71197926715015,-1.36430627174667,-24.2478180226314,2.34296361407681e-81,2.10048222694309e-79,174.836887422792,78.6776809888573,"Down"
"DPYSL2",-1.66808777503909,-0.0170639572650805,-24.2461295110248,2.38290104814533e-81,2.1269981964532e-79,174.820031499808,78.6722328783487,"Down"
"LOC100190939",-1.50618322478352,-0.0561607754047207,-24.2398372919796,2.53782089804321e-81,2.25547459033884e-79,174.757216239261,78.6467620612011,"Down"
"SFRP1",-5.18525465293644,3.15858219559545,-24.2385404161073,2.57098297020698e-81,2.27509829217023e-79,174.744269155717,78.6429998355673,"Down"
"TMEM100",-3.84892045707878,-0.0463450783417122,-24.2332667229846,2.71036257196777e-81,2.38814350225315e-79,174.691619085459,78.6219395802377,"Down"
"C9orf125",-2.09411909288101,-1.6714785171716,-24.2308288884015,2.7773240385176e-81,2.43668643208403e-79,174.667280198039,78.6132003549259,"Down"
"LRRC15",4.17299437892438,4.41357156820184,24.1961519848714,3.93019926019024e-81,3.43348897071088e-79,174.321025029251,78.4642643433381,"Up"
"SOBP",-2.05781949774123,-0.429727900886143,-24.172944233712,4.95851754671851e-81,4.31349005229369e-79,174.089242118871,78.3651711991884,"Down"
"CEP55",2.77694226955145,-0.599130662593996,24.1707023691786,5.07111294041925e-81,4.39282483826191e-79,174.066849845319,78.3572561136691,"Up"
"SSTR1",-2.85837733380342,-1.01046847291626,-24.1630544830952,5.47482772644212e-81,4.72261400100238e-79,173.990458188342,78.3258175496775,"Down"
"HEPN1",-4.77850783606331,1.07805325219814,-24.1473316369182,6.40867616281878e-81,5.50502600931672e-79,173.833395612478,78.2592406247983,"Down"
"KIF20A",3.26576935398472,-0.373975658686678,24.1292491245519,7.68140932155536e-81,6.57080555714715e-79,173.652739048873,78.1823813842335,"Up"
"C10orf54",-1.97941416417256,-0.647565231704824,-24.0920731934002,1.11485025934138e-80,9.49704391048901e-79,173.281251924584,78.0224115539895,"Down"
"LGI4",-2.64196324884039,-0.173835560119431,-24.0796294293414,1.26292268580908e-80,1.07139680742398e-78,173.156883135707,77.9700496520832,"Down"
"LOC401093",-2.00317357272784,0.275932088229382,-24.077454541064,1.29075329280713e-80,1.09050062145393e-78,173.135145144288,77.9623740825897,"Down"
"SH3TC2",-2.40960245848628,-0.231020348828428,-24.0558665421747,1.60256526661768e-80,1.34838790670742e-78,172.919354872732,77.8701851511924,"Down"
"ROBO3",-2.41426179076495,-0.525686662948747,-24.0449649841841,1.78762190645527e-80,1.49795419345007e-78,172.810371928547,77.8245014669009,"Down"
"CACHD1",-2.47372128733332,0.496370195566873,-24.0279709358292,2.11966197607672e-80,1.76896993369329e-78,172.640465414226,77.752279548516,"Down"
"DLGAP5",3.17907242269666,-0.519672783200795,24.0147301479051,2.42059586574266e-80,2.01193656371242e-78,172.508069762607,77.6963857166896,"Up"
"ACADL",-4.77203571554299,-0.646197040336093,-24.0096892339284,2.54609063255941e-80,2.1077113180018e-78,172.457662007484,77.6761888723894,"Down"
"P4HA3",3.19650547438832,1.4206537099858,23.9971672346149,2.88673256373569e-80,2.38010520214834e-78,172.332437664352,77.6234038464297,"Up"
"PALM2-AKAP2",-2.1306512908491,0.59675936154021,-23.9822296140853,3.3532462541064e-80,2.75368582387218e-78,172.183041771637,77.5600856111895,"Down"
"ENPP2",-3.0517021093726,0.266104174987018,-23.981107684501,3.39119017192567e-80,2.7737503677145e-78,172.171820361432,77.5569326271858,"Down"
"ADAM33",-3.25398624948573,1.5054953062334,-23.9740241155578,3.64087991319829e-80,2.96616129436353e-78,172.100969274833,77.5278052365351,"Down"
"UHRF1",3.24974059731567,-0.686117950383878,23.9654099689131,3.96944176022191e-80,3.22105293823541e-78,172.014804325742,77.4920021374608,"Up"
"SAA4",-3.5662892037791,0.797632818589467,-23.9452528699942,4.85894810037768e-80,3.92733088585645e-78,171.813158025955,77.405902506968,"Down"
"UBE2C",3.41214696943147,-1.11294036297989,23.9400835903015,5.11757026272211e-80,4.12014578406608e-78,171.761441329362,77.3850874169534,"Up"
"LEPR",-2.86447146629292,0.680851266988426,-23.9307206378113,5.62158077567851e-80,4.5082442704953e-78,171.667763759989,77.345992560582,"Down"
"ANLN",2.79701713020006,-0.915720845709766,23.9253981830323,5.92993211309971e-80,4.73702359073685e-78,171.614509172484,77.3244944524472,"Up"
"LEPREL1",-2.0976007803772,-0.901784988231244,-23.9114101201443,6.8234387009449e-80,5.42965878024802e-78,171.474540184393,77.2652274622181,"Down"
"ANGPT1",-3.04446485360482,0.120410368466968,-23.9109512280138,6.85493018946592e-80,5.4336570189087e-78,171.469948133696,77.2649077784129,"Down"
"ABCB5",-4.04864612743989,1.60678817424806,-23.8935106664286,8.16600289870405e-80,6.44800151963054e-78,171.295412743265,77.1905748688507,"Down"
"MELK",3.14973494102915,-0.716318792613243,23.8922196685197,8.27248715839051e-80,6.50705599087192e-78,171.282492319304,77.1866154563025,"Up"
