"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic"
"LOXL4",-3.098316517043,-0.0850276743094739,-27.165581220982,6.95572513226641e-94,1.78501296206787e-91,203.601504186796
"MYOC",-5.79585134659462,0.875316842610034,-27.147894796006,8.26472496909268e-94,2.09475066191942e-91,203.429573791884
"HSD17B13",-4.67409605409895,0.0385570202737976,-27.1370088821866,9.19024979856393e-94,2.30092473615265e-91,203.32373539004
"LMOD1",-2.74673097459267,1.44757476485373,-27.1090308957399,1.20734312757442e-93,2.98635595290395e-91,203.051663189287
"USP44",-2.85378490289375,-0.269359244205233,-27.1056605162728,1.24769553331745e-93,3.03598160923091e-91,203.018882469509
"TDRD10",-2.80029639734608,-0.047139632734227,-27.1049003174841,1.25698215676877e-93,3.03598160923091e-91,203.011488522509
"S100B",-5.00250339729006,-0.196060785264438,-27.0727412595176,1.72024631344958e-93,4.10658800175813e-91,202.698644460325
"PALMD",-2.93942394824856,1.48415617669612,-27.0374248273765,2.42819213355089e-93,5.72997523009193e-91,202.354963280795
"C20orf103",3.77396370944117,1.55956690899318,26.8996668686433,9.3263069019366e-93,2.17578500791771e-90,201.013158814927
"CD300LG",-6.12103705040245,3.07507327483234,-26.8754648584275,1.18160035573963e-92,2.71672116398952e-90,200.777225014986
"FBXW7",-1.14616170861979,0.182501412766228,-26.8746576045528,1.19096397836852e-92,2.71672116398952e-90,200.769354463853
"UBE2T",2.5454971923985,-0.508311018547553,26.867215240422,1.28086704386526e-92,2.88969235280811e-90,200.696789919916
"C3orf64",-1.53681133016089,0.362044011584765,-26.8413357349163,1.64977652609711e-92,3.68151218269279e-90,200.444416055852
"ARHGAP20",-2.95699791116408,0.979537402426143,-26.8177248302874,2.07843245383649e-92,4.58819551368421e-90,200.214106473159
"NAALAD2",-3.13901467171276,0.376067051626339,-26.8010453734338,2.44688235432546e-92,5.34409518450019e-90,200.051375037341
"TNXB",-4.24419549375251,1.16271908568622,-26.7732311102746,3.21242501700169e-92,6.94221953674156e-90,199.77994588574
"IGFBP6",-3.16640356158006,0.179969798993665,-26.7637035523834,3.52643599483886e-92,7.54143030979603e-90,199.686952128827
"MYOM1",-3.75330863697544,0.399367296550901,-26.7556848106856,3.8144143012393e-92,8.0731882066436e-90,199.608678134877
"GPR146",-2.73748781024346,0.420649270989779,-26.6919227079253,7.12217432614354e-92,1.49202284607885e-89,198.986043374084
"LOC283867",3.46842400105664,1.70545294744948,26.6460514064549,1.11638673291825e-91,2.31509289159715e-89,198.537861322528
"ADRA1A",-3.80066485654006,0.282936951062313,-26.6292347511903,1.31643478105261e-91,2.70264060550102e-89,198.373503175716
"PPM1F",-1.36745334741524,-0.277120632071559,-26.6047030422401,1.67435272439271e-91,3.40341202294874e-89,198.133691490602
"KLF11",-1.52045099748038,0.293573034419834,-26.5527631148935,2.78659644815739e-91,5.60870834124228e-89,197.625752506989
"MASP1",-4.2617577069779,-2.18380830866884,-26.4805464254667,5.66051894087953e-91,1.12825683355589e-88,196.919079128976
"GNAI1",-2.71984540280553,-0.840000397160591,-26.4685493635697,6.36807566111245e-91,1.2570826281023e-88,196.801632913769
"MAMDC2",-3.28459437892261,1.95246943136386,-26.464403412107,6.63264500151268e-91,1.29684001791481e-88,196.761042515221
"TPX2",2.83734649416384,-0.670916624171723,26.4147718695637,1.0798770074571e-90,2.09149763802777e-88,196.2750012445
"EPHB1",-3.38716183183675,0.0239286545817126,-26.4119159442497,1.11060209243419e-90,2.13090289324055e-88,196.247025897287
"TNS1",-2.57352483424124,0.682266047013459,-26.3523430398914,1.99430455742155e-90,3.79102523739485e-88,195.663296388937
"PLAGL1",-2.4194891773749,0.221955017397364,-26.3283505276061,2.52478104154682e-90,4.7553903470602e-88,195.428106982628
"LDB2",-2.0682091914539,0.815381966746754,-26.3099427614224,3.0257221233949e-90,5.6470977448452e-88,195.247625057531
"LOC158376",-2.64457686440312,0.434174895076252,-26.2566406722868,5.11117162724872e-90,9.4533651808483e-88,194.724832267729
"CX3CL1",-3.29918736724903,0.163999712506704,-26.2556216195367,5.16267417911804e-90,9.46336615154404e-88,194.714834629271
"KANK1",-2.0722087953986,-0.0663195520169108,-26.2310787767607,6.57287578822467e-90,1.19416937993144e-87,194.47402170556
"C1QTNF6",2.34092936396155,0.662794912966561,26.2260987536766,6.90303313821775e-90,1.24315149410185e-87,194.425150981944
"FMO2",-4.32419146863986,2.3249022375638,-26.2076585974841,8.27678709775283e-90,1.47758642710318e-87,194.244170600145
"VIT",-4.6014636243619,2.83393878670083,-26.202739806036,8.68739087007307e-90,1.53751840140173e-87,194.195889781379
"PAFAH1B3",2.44240324766925,0.0484435550780423,26.2000773602552,8.91808475644537e-90,1.56485709444294e-87,194.169755354548
"DENND2A",-2.53755097400684,-0.520219643936708,-26.1872115108233,1.01222849450602e-89,1.76110601628887e-87,194.043455339802
"SPTBN1",-1.84001568385778,-0.0665655957435041,-26.1741081304184,1.1516170064379e-89,1.98678127245127e-87,193.914807361137
"GJB2",4.31833531655273,0.0741416897929646,26.1514877165921,1.43895967662905e-89,2.46182018009953e-87,193.692683478026
"NPR1",-3.46030898609162,0.891308963994177,-26.1279472825333,1.81445460489254e-89,3.07857463127635e-87,193.461473799984
"NUF2",3.25876731209407,-0.545348232748901,26.0724788667292,3.13407629632695e-89,5.27398248881904e-87,192.916466333033
"TPRN",2.11882982162501,-0.0542985365004861,26.0554799086463,3.7057620945426e-89,6.18530860170404e-87,192.749384226267
"GPIHBP1",-3.79149881182838,1.33456349847222,-26.0293391147938,4.79514954069704e-89,7.93906613471857e-87,192.492394383474
"LIMS2",-2.16306550783116,0.24231196821053,-25.9486116079287,1.06321284734686e-88,1.74622078048249e-86,191.698359518855
"MPL",-1.55281603297742,0.168350282518511,-25.9322108471683,1.24999823678181e-88,2.03670347628021e-86,191.536967586779
"CCDC82",-1.85219216980362,-0.865471410128909,-25.9162274256281,1.46359316994433e-88,2.36595021881551e-86,191.379658459592
"NUAK2",2.19349204951831,-0.930074109333826,25.8387263126834,3.14604033349601e-88,5.04595375364633e-86,190.616556023613
"ANKRD53",-2.97573131784501,0.140630746015724,-25.8228023291979,3.68196710415751e-88,5.8597507479344e-86,190.459694500353
"CCDC64",3.08455178079087,-0.281705909616329,25.7405072459682,8.30414320982828e-88,1.31141584690596e-85,189.648664662078
"AQP7P1",-5.20263472393357,1.22419740660279,-25.7303022250614,9.18573587443454e-88,1.4395660878026e-85,189.548049661672
"CAPN11",-3.20899291791201,1.90756773550397,-25.7126679539859,1.09356102982611e-87,1.70081878350985e-85,189.374164686672
"CEP68",-1.14242561755389,0.534306175684677,-25.6931030703039,1.3270193301605e-87,2.04839901114249e-85,189.181209651229
"SLC17A7",-3.20001869975739,0.291444047936763,-25.6542852958253,1.94827375819978e-87,2.98492986983891e-85,188.798274050259
"CNTNAP3",-3.91552856597823,0.0848295804955829,-25.5634242504143,4.78900632827098e-87,7.28283703106691e-85,187.901403926548
"ADRB2",-3.01076386493133,0.226287884810944,-25.5422241042054,5.90781697626857e-87,8.91819724432306e-85,187.692035517592
"ADH4",-3.40760324766793,0.159553649675773,-25.5342760685248,6.39169317794655e-87,9.57820882797392e-85,187.61353199006
"NMT2",-2.15914168280444,0.111303121211176,-25.5291927189538,6.72176747679551e-87,9.99984683323274e-85,187.563320302511
"CFL2",-1.85612422402155,-0.464602171146552,-25.5195477764541,7.39565857193741e-87,1.09232280922212e-84,187.468044360255
"SCN4B",-2.62420817637795,1.2434672295734,-25.5043270176612,8.59934014793495e-87,1.26103180883646e-84,187.317671859504
"H2AFY",1.0842088892795,0.0579788613150057,25.5024287444159,8.76260412249496e-87,1.27586001868668e-84,187.298916551348
"LRRC2",-3.44128986680692,-0.606146031600174,-25.4950409333957,9.42808425643611e-87,1.36308851961009e-84,187.225920506032
"NIPSNAP3B",-2.7122574928096,0.43165336057054,-25.447952623988,1.50347693848323e-86,2.15848822007418e-84,186.76054614511
"HEPACAM",-5.04496700991481,0.991103968730494,-25.4198978580212,1.98558180749995e-86,2.83083295194263e-84,186.483187677309
"CLEC4GP1",-2.65482132547087,-0.103415834973172,-25.414182592652,2.10135184599864e-86,2.97522437230014e-84,186.426676245505
"HAGHL",3.59252532418003,-0.428100003117813,25.381884805355,2.8946915691512e-86,4.07041218593659e-84,186.107268243952
"GPRASP1",-2.23484714545312,0.230155879485959,-25.380893341529,2.92329781445128e-86,4.08267375038671e-84,186.097461748972
"CLEC3B",-3.5131681218101,0.842984926733022,-25.37798604715,3.00882237379964e-86,4.1737245496018e-84,186.06870542156
"IQGAP3",3.37912328228437,-0.579982458659994,25.3196304768603,5.36830184810287e-86,7.39672731151355e-84,185.491349184926
"KLF15",-3.80982935516032,-1.24063008773527,-25.2989537605849,6.59111239900219e-86,9.02103583676767e-84,185.286707703856
"SCARA5",-6.3466523352699,1.7195447117917,-25.2943109280726,6.90196387528689e-86,9.38392836818807e-84,185.24075160267
"PKMYT1",3.84743142932528,-1.07322631162951,25.2901878558446,7.19029616864887e-86,9.71163028568167e-84,185.199938677808
"GLRA4",-2.67439802265165,0.68509818505042,-25.2815893162765,7.83098070687498e-86,1.05078453537349e-83,185.11481986302
"SLC35A2",1.14589268908052,-0.0388262434776675,25.2792711735708,8.01328203593885e-86,1.06826415712873e-83,185.091870971895
"KIAA0101",3.16558651059345,-0.724513295993977,25.2749965816453,8.36065155846914e-86,1.10738178384111e-83,185.049552627384
"SLC24A2",3.97474591914586,1.46940921875109,25.2676848646604,8.99012679689137e-86,1.18312373807808e-83,184.977163176046
"SLC25A27",-3.21069901425806,-0.712448036378937,-25.2414620763198,1.16639632314225e-85,1.52523035121723e-83,184.717507350178
"B3GALT1",-2.9844882737772,0.0832953102756633,-25.2148328878553,1.51951548813483e-85,1.9744084159119e-83,184.453766980499
"SPC25",2.73621654638453,-0.557429358643097,25.2084143962698,1.61954782026254e-85,2.09115199685472e-83,184.390187980799
"LOC283392",-5.32299777034516,0.984169180750383,-25.20632282133,1.65354844188234e-85,2.12170934449027e-83,184.36946891862
"KCNB1",-3.92059910813954,0.890551822236146,-25.1887985075868,1.96799476564964e-85,2.50949891545261e-83,184.195859051403
"SPHKAP",-4.48687834007978,0.843605815726921,-25.1858046789035,2.02741039073308e-85,2.56930464949075e-83,184.166197169621
"GPR17",-2.65819083788063,-0.687405317239915,-25.1844098312696,2.05570243097815e-85,2.58917612932401e-83,184.152377211607
"CDK1",2.52208526374724,-0.404974264327917,25.1031812851733,4.60865262825883e-85,5.7692462474484e-83,183.347290991047
"RAG1AP1",1.7518896937159,0.443866803826852,25.0952125168494,4.9886526798632e-85,6.20709330409645e-83,183.268279511037
"LTBP4",-2.00561776975945,-0.658277732304699,-25.0693118211546,6.4541484742182e-85,7.98214868528311e-83,183.011433483181
"APOB",-5.00417675291961,0.205221443566639,-25.0637833731447,6.81894941377684e-85,8.38281625537956e-83,182.956602949189
"LASS2",1.42120254356869,0.75072462875225,25.0553297377813,7.41707421186065e-85,9.06384128389876e-83,182.872755774684
"SLC2A4",-4.29529313207767,0.261784936349505,-25.0181366447174,1.07378549378215e-84,1.30442699333418e-82,182.503785960356
"GPAM",-3.48965901249493,1.24327130798629,-25.0155138168212,1.10217560666794e-84,1.33103912969958e-82,182.477762136983
"PRCD",-2.16524720413086,-0.520186007528063,-24.9964993549495,1.33174130779443e-84,1.59886836543975e-82,182.289082608621
"C10orf108",-2.45069499207887,-1.01386998126672,-24.9893345398953,1.43016212753595e-84,1.70704816734378e-82,182.217978716692
"APCDD1",-2.55912720178614,0.09903729186005,-24.9623544528689,1.87070912560877e-84,2.21998025137272e-82,181.95018910889
"EBF1",-2.76346067300136,1.58797639783315,-24.9316883718561,2.53858420560048e-84,2.99523757132056e-82,181.645741218679
"MAML2",-2.4941792906162,0.166034464377325,-24.862902176901,5.03630087126448e-84,5.90830039354627e-82,180.962561700687
"KCNAB1",-2.06668882826097,0.452312779157588,-24.8431972166319,6.12875383918501e-84,7.14905206354934e-82,180.7667821557
"OCA2",-2.69260333861232,-1.40462720364564,-24.816537210835,7.99370176904511e-84,9.27179080895458e-82,180.501850163582
"PEAR1",-2.2284530569749,0.619701545310559,-24.8045949926503,9.00405304851998e-84,1.0385011746411e-81,180.38315648778
"PPP1R14A",-3.05514757084947,-1.14666267605752,-24.7822028602707,1.12556999123938e-83,1.29094703464494e-81,180.160570053643
"FAM126A",-2.30832283048976,0.0332876732698847,-24.7794565639095,1.15681070155849e-83,1.31940687238865e-81,180.133268021773
"PHYHIP",-2.75980097400679,-0.526088581159585,-24.7767460390961,1.18849532724743e-83,1.34805574963479e-81,180.106321012985
"ANGPT4",-2.8170320952897,0.709142737089249,-24.7675594581601,1.30248450479365e-83,1.46923114744031e-81,180.014987110169
"BOC",-2.39046514404877,0.790567220051256,-24.754257296826,1.48720922658756e-83,1.6684374547455e-81,179.882723662199
"CXCL3",-3.11694124567335,-2.1129189041494,-24.7507187934586,1.54061858720194e-83,1.71896193452477e-81,179.847537913541
"EGFR",-3.52956064366592,-1.23410606711614,-24.7412008243191,1.69400119080758e-83,1.87988348363673e-81,179.752889278151
"POLR3K",1.51857650941751,0.354346549075661,24.7378845558945,1.75095870588551e-83,1.93264420601234e-81,179.719909918926
"C1QTNF9",-2.99575807369647,1.190952916481,-24.7346033568442,1.80920005741591e-83,1.98625011651062e-81,179.687278447532
"LPL",-4.64149191750429,1.93458793106416,-24.7302349762161,1.8897588327745e-83,2.0636568530245e-81,179.643833634944
"MATN2",-3.38450756028868,0.0414533884605617,-24.7288560358414,1.91592638242025e-83,2.08116236143321e-81,179.630119355704
"HSPB6",-4.44407625711231,0.876880231981411,-24.6987994227335,2.58568527874975e-83,2.79390098803855e-81,179.33115295694
"SCN3A",-3.50105200375482,0.180578050955458,-24.6894284561643,2.83905923132304e-83,3.05161706906084e-81,179.237927320112
"STAB2",-4.00192493692296,0.93975681441509,-24.6745285932694,3.29407037969263e-83,3.52225337995259e-81,179.089683919098
"RNF150",-3.1497959279491,0.821831667057479,-24.6602474347396,3.79854894329722e-83,4.03241866468003e-81,178.947579663215
"USHBP1",-2.31693022941915,0.352932100302387,-24.6599334512127,3.81046868459779e-83,4.03241866468003e-81,178.944455197599
"HOXA5",-3.06104697529617,0.218538993497432,-24.6588926806742,3.85024774624104e-83,4.05361980668351e-81,178.934098382633
"MAB21L1",-2.79285072463727,2.75392288620103,-24.6552863449545,3.99132748659068e-83,4.18071190304625e-81,178.898210700555
"LHFP",-1.98022608989247,0.911811052991387,-24.6525218161774,4.10296899048959e-83,4.27357735796683e-81,178.870699384117
"AQP1",-2.28246026814808,0.584068327164522,-24.6520673517436,4.12161868912534e-83,4.27357735796683e-81,178.866176705631
"GIPC2",-3.08067207944435,-0.0607125703582296,-24.6264434492909,5.32266498203301e-83,5.49117146136371e-81,178.611149780123
"CENPF",2.68532414774444,0.174123482505602,24.6213006922103,5.60301797511014e-83,5.75149795145056e-81,178.559959239879
"GLYAT",-5.69769833656134,1.84526211917059,-24.604465827924,6.62833258545213e-83,6.77013273529016e-81,178.392371963919
"CDCA8",2.19465445050907,-0.601339760723316,24.5841777182574,8.11651962088528e-83,8.24911622855321e-81,178.190378845763
"GYPC",-2.14518460071849,0.196287561037235,-24.5738912840947,8.99446397621194e-83,9.08091086383957e-81,178.087952410272
"TGFBR2",-2.19212822860038,0.609526376702754,-24.5735695179861,9.02340874926095e-83,9.08091086383957e-81,178.084748313724
"CCDC50",-1.29442552954439,0.0497799752113285,-24.5715384732922,9.20827690927534e-83,9.22175243645964e-81,178.064523301862
"ADAMTS14",3.61813316317459,-0.145423867552926,24.5619273638645,1.01358315231323e-82,1.01013893771799e-80,177.968812126316
"HMMR",2.95819550255419,-0.540056884610647,24.5297513060212,1.39772494377556e-82,1.38624604327112e-80,177.648338020247
"CDC25C",3.33375286334426,-0.51876398148546,24.5281730271043,1.41993457165439e-82,1.40150272865695e-80,177.632616263809
"MAP1LC3C",-3.67740834066771,1.02746730809711,-24.521273715545,1.52124344831385e-82,1.49431234420495e-80,177.563887679301
"NUSAP1",2.70513006806111,-0.584390638806059,24.511494383923,1.67735838787826e-82,1.63981750967336e-80,177.466462999627
"FLJ42875",-2.32564079387264,-1.03391847288234,-24.4867867711032,2.14700419770181e-82,2.08900455823783e-80,177.220285296453
"ALDH1L1",-5.55421228363578,-1.53370027737109,-24.4774661889359,2.35657065333982e-82,2.28209412797483e-80,177.127406160207
"BGN",2.4789441588917,0.719544749973782,24.4685504246953,2.57616693651829e-82,2.48303789702913e-80,177.038554758166
"ID4",-3.40146461890329,-0.306745239890454,-24.4592050404406,2.82836132467585e-82,2.71337654185024e-80,176.945415355819
"RGMA",-2.74435676230514,-0.0867914059574921,-24.4546426238201,2.96031394701957e-82,2.82675559685171e-80,176.8999422644
"TNMD",-4.88355616675327,2.22240740237851,-24.451991071148,3.0398138272512e-82,2.88923045710496e-80,176.873513804885
"TTYH1",-4.18640748987854,0.130790023929637,-24.4310973004945,3.74581002974436e-82,3.54384700049086e-80,176.665243340668
"SIK2",-2.20076766414469,0.183083510112421,-24.4181230415312,4.26455386001447e-82,4.01611425440812e-80,176.535898296559
"MATN3",3.10342291849959,2.48165757179572,24.3882617133426,5.74828017618361e-82,5.38868456698856e-80,176.238151301865
"CCL11",3.32706711846671,-0.109386080120442,24.3733729144842,6.67112787150455e-82,6.22537523645402e-80,176.089669958079
"BUB1",2.95335931174361,-0.689259399294952,24.3720940622885,6.75699500965903e-82,6.27697319223077e-80,176.076915581681
"LRRTM2",-2.62723495570026,0.280526095553772,-24.3524485084938,8.22404049549507e-82,7.60538519696008e-80,175.880969054654
"FHL1",-4.0211812679681,0.338130700060235,-24.3423954076332,9.09402972263875e-82,8.37221660115576e-80,175.780687260325
"LDHB",-2.2204553247637,-1.40042094129335,-24.3345296379854,9.83847829387361e-82,9.01714104344755e-80,175.702219250839
"CDC14B",-1.98785456199006,-0.569853902536795,-24.3229539437407,1.10463888573516e-81,1.00792161440635e-79,175.586733007629
"PTCHD1",-4.30923841753285,0.659144570480903,-24.3055359346192,1.31493345343171e-81,1.19449485836075e-79,175.412941306802
"ASF1B",2.58956939506203,-0.505015057832472,24.2829408328191,1.64853054508488e-81,1.49093973967368e-79,175.187460325475
"CKS2",2.04805831426621,-0.634447932669508,24.2738922193868,1.80478246744372e-81,1.625095791957e-79,175.097151753358
"EPHB6",-2.71197926715017,-1.36430627174667,-24.2478180226315,2.34296361407514e-81,2.1004822269416e-79,174.836887422793
"DPYSL2",-1.6680877750391,-0.0170639572650806,-24.2461295110248,2.38290104814377e-81,2.12699819645181e-79,174.820031499809
"LOC100190939",-1.50618322478352,-0.0561607754047208,-24.2398372919797,2.53782089804141e-81,2.25547459033723e-79,174.757216239261
"SFRP1",-5.18525465293646,3.15858219559545,-24.2385404161074,2.57098297020493e-81,2.27509829216842e-79,174.744269155718
"TMEM100",-3.8489204570788,-0.0463450783417122,-24.2332667229847,2.71036257196631e-81,2.38814350225186e-79,174.691619085459
"C9orf125",-2.09411909288102,-1.67147851717159,-24.2308288884016,2.77732403851539e-81,2.43668643208209e-79,174.66728019804
"LRRC15",4.1729943789244,4.41357156820184,24.1961519848715,3.93019926018744e-81,3.43348897070843e-79,174.321025029252
"SOBP",-2.05781949774124,-0.429727900886143,-24.1729442337121,4.95851754671526e-81,4.31349005229086e-79,174.089242118872
"CEP55",2.77694226955147,-0.599130662593996,24.1707023691787,5.07111294041564e-81,4.39282483825878e-79,174.066849845319
"SSTR1",-2.85837733380344,-1.01046847291626,-24.1630544830953,5.47482772643838e-81,4.72261400099916e-79,173.990458188342
"HEPN1",-4.77850783606334,1.07805325219815,-24.1473316369182,6.40867616281696e-81,5.50502600931515e-79,173.833395612478
"KIF20A",3.26576935398474,-0.373975658686678,24.1292491245519,7.68140932155033e-81,6.57080555714284e-79,173.652739048874
"C10orf54",-1.97941416417257,-0.647565231704823,-24.0920731934003,1.11485025934055e-80,9.49704391048198e-79,173.281251924585
"LGI4",-2.6419632488404,-0.173835560119431,-24.0796294293414,1.26292268580807e-80,1.07139680742313e-78,173.156883135708
"LOC401093",-2.00317357272785,0.275932088229381,-24.0774545410641,1.29075329280665e-80,1.09050062145352e-78,173.135145144288
"SH3TC2",-2.40960245848629,-0.231020348828428,-24.0558665421748,1.60256526661654e-80,1.34838790670646e-78,172.919354872733
"ROBO3",-2.41426179076496,-0.525686662948747,-24.0449649841841,1.78762190645425e-80,1.49795419344921e-78,172.810371928547
"CACHD1",-2.47372128733333,0.496370195566874,-24.0279709358293,2.11966197607527e-80,1.76896993369208e-78,172.640465414227
"DLGAP5",3.17907242269668,-0.519672783200796,24.0147301479052,2.420595865741e-80,2.01193656371104e-78,172.508069762608
"ACADL",-4.77203571554302,-0.646197040336093,-24.0096892339285,2.54609063255738e-80,2.10771131800012e-78,172.457662007485
"P4HA3",3.19650547438834,1.4206537099858,23.997167234615,2.88673256373372e-80,2.38010520214672e-78,172.332437664353
"PALM2-AKAP2",-2.13065129084911,0.59675936154021,-23.9822296140853,3.35324625410421e-80,2.75368582387037e-78,172.183041771637
"ENPP2",-3.05170210937261,0.266104174987018,-23.981107684501,3.39119017192345e-80,2.77375036771268e-78,172.171820361433
"ADAM33",-3.25398624948575,1.50549530623341,-23.9740241155579,3.64087991319549e-80,2.96616129436125e-78,172.100969274834
"UHRF1",3.24974059731569,-0.686117950383877,23.9654099689132,3.96944176021976e-80,3.22105293823366e-78,172.014804325742
"SAA4",-3.56628920377912,0.797632818589467,-23.9452528699942,4.85894810037422e-80,3.92733088585365e-78,171.813158025955
"UBE2C",3.41214696943149,-1.11294036297988,23.9400835903015,5.11757026271862e-80,4.12014578406326e-78,171.761441329363
"LEPR",-2.86447146629294,0.680851266988427,-23.9307206378114,5.62158077567434e-80,4.50824427049197e-78,171.66776375999
"ANLN",2.79701713020007,-0.915720845709766,23.9253981830323,5.92993211309616e-80,4.73702359073402e-78,171.614509172485
"LEPREL1",-2.09760078037721,-0.901784988231243,-23.9114101201443,6.8234387009414e-80,5.42965878024523e-78,171.474540184393
"ANGPT1",-3.04446485360483,0.120410368466968,-23.9109512280138,6.85493018946104e-80,5.43365701890483e-78,171.469948133696
"ABCB5",-4.04864612743991,1.60678817424806,-23.8935106664287,8.16600289869986e-80,6.44800151962724e-78,171.295412743266
"MELK",3.14973494102917,-0.716318792613243,23.8922196685197,8.27248715838533e-80,6.50705599086785e-78,171.282492319305
"ITM2A",-2.73124956873971,0.810165824857115,-23.8906136453942,8.40689690778049e-80,6.58754173727991e-78,171.266418933325
"ITGA7",-3.51373018248034,-0.0333534640355261,-23.8590724985154,1.15376920955698e-79,9.00641896281554e-78,170.950712991158
"SOD3",-3.21381310508664,-0.451354285754806,-23.8525871726525,1.23137750904773e-79,9.57582585634465e-78,170.885790686086
"RDH5",-4.24773764302015,-0.063426306379277,-23.8322392925441,1.51044303498432e-79,1.17016586823502e-77,170.682076508684
"ROPN1",-4.5297048553666,1.105286228591,-23.8295539260168,1.55171868902095e-79,1.19762348442105e-77,170.655189661307
"GGTA1",-2.40216371824341,0.617010101832341,-23.8221273156415,1.67184245278536e-79,1.28550282980088e-77,170.580829222385
"KANK3",-2.0275127530371,-0.162904171316816,-23.8115594488261,1.85899145165934e-79,1.42407069039426e-77,170.47500982624
"FGFBP2",-4.28239689315201,-0.0308637753909206,-23.8024795677902,2.0364492572975e-79,1.55421201681479e-77,170.384084024083
"PROS1",-2.13982369594556,-0.151680579507661,-23.7741160869446,2.7075642494115e-79,2.05875163112659e-77,170.100016454584
"BMP2",-2.86733825030807,-2.23578271583254,-23.7706931315017,2.80226584049558e-79,2.12289733230163e-77,170.065730989124
"C2orf40",-4.66365934694594,1.4198208432533,-23.750686543194,3.42596387270255e-79,2.58584699656557e-77,169.86532249863
"STAC",-2.79716900193627,0.0329987869842702,-23.7499570426676,3.4511612640381e-79,2.59532383702205e-77,169.858014491295
"IGSF10",-3.62726723288014,2.12516851663152,-23.7475218140311,3.53662607880182e-79,2.64988808021173e-77,169.833618542044
"ACE2",-3.0317218535491,-2.53690199645199,-23.7174164046165,4.78564885322625e-79,3.57270439842673e-77,169.531991797368
"SOX12",1.70929992959024,0.0336936005683626,23.7138349239415,4.96099506889891e-79,3.69018944798894e-77,169.496104827651
"ADH5",-0.928314762658817,-0.169170140356428,-23.6895858257242,6.32981028764975e-79,4.69137202907759e-77,169.253102759462
"MFSD4",-2.3339359355729,-0.892052482947249,-23.6871031091352,6.48972222720315e-79,4.79258983181585e-77,169.228221059414
"CILP2",3.28777093234761,1.67929387659571,23.6855553070675,6.59145558582322e-79,4.85027179845701e-77,169.21270883341
"DST",-2.43465432142229,0.755111381279026,-23.6740220345227,7.40149200762484e-79,5.42687967559064e-77,169.097116229204
"NDC80",2.70523469166158,-0.748931484157696,23.6669797074028,7.94434303980821e-79,5.80417660524066e-77,169.026529942995
"SIRPA",-1.65277991550736,-0.277491597582524,-23.6595802161412,8.55770292080911e-79,6.23012911220607e-77,168.952360216838
"HYMAI",-1.83071797805562,-0.298155845534494,-23.6504654348343,9.37877080373221e-79,6.80375139931528e-77,168.860992101276
"CXorf36",-2.03502657102685,1.24392349990947,-23.638461599102,1.05815635035846e-78,7.6492781242462e-77,168.740655269005
"HN1L",1.36690964912055,0.784063973361129,23.6358777491984,1.08600151341847e-78,7.82302142823904e-77,168.714751284068
"RCAN1",-2.41537196209447,0.210589870506632,-23.6078412552991,1.4396089837654e-78,1.03339763764698e-76,168.43364765797
"RABIF",1.07619471043823,0.103601146205273,23.5974935009848,1.59746365005951e-78,1.14271528695895e-76,168.329884507585
"LPIN1",-1.64094596315196,-0.286565776788624,-23.5877114941208,1.76258352872254e-78,1.25645277238451e-76,168.231788039173
"ZWINT",2.1152740890688,-0.325524355046751,23.5795509320708,1.913328457968e-78,1.35919146166377e-76,168.149947079682
"PLD5",-2.70376582761215,-0.362815180079669,-23.5791796612936,1.92048551411332e-78,1.35957129671539e-76,168.146223562271
"HLF",-3.71365701754424,0.183544075449165,-23.5743013419021,2.01705243085153e-78,1.42302702423993e-76,168.097297505274
"IBSP",4.38349034794481,0.776198681965979,23.5635661264046,2.24701411155902e-78,1.57983560651735e-76,167.989625542829
"SORBS1",-3.00444628879893,1.37837375586101,-23.562166419692,2.27887020943414e-78,1.59676468940897e-76,167.97558622886
"C2orf71",-2.09213513465942,-0.27428166158533,-23.5530161303918,2.49855304407318e-78,1.74473789098035e-76,167.883804041462
"TPO",-3.04825615208681,1.84513496048832,-23.5441345646426,2.73203336888545e-78,1.90131000214299e-76,167.794712132513
"FN1",3.17099762072579,1.35556460978391,23.5329405572071,3.05765178611071e-78,2.12072943138016e-76,167.682416657181
"C18orf34",-3.39489378337196,1.2631695565796,-23.5283859218514,3.20100504577499e-78,2.21268126564851e-76,167.6367233962
"PLK1",2.7860415390512,-0.983205187211816,23.5279534232446,3.21496236036756e-78,2.21487172007872e-76,167.632384390996
"UGP2",-1.31479468990049,0.315568172663493,-23.5267568756985,3.25389467416817e-78,2.23419590838369e-76,167.620380067862
"NCRNA00087",-2.25281383852608,-0.565497407075187,-23.5248422491495,3.31717503914579e-78,2.27005345178877e-76,167.601171450477
"HJURP",2.87793577421951,-0.945853707832594,23.5222366315784,3.40527626980231e-78,2.32260205378875e-76,167.575030043035
"AVPR2",-3.13306310508496,1.00143155332856,-23.5183247091239,3.54196222966634e-78,2.40783061506788e-76,167.535782041041
"AURKA",2.28687280701482,-0.682649490446542,23.5167826108394,3.59734111638712e-78,2.43740637357847e-76,167.520310024672
"DCT",-2.81339513583322,-0.249034380447471,-23.5116696167881,3.7872297760705e-78,2.55762589811603e-76,167.46900979017
